Monit_MAP_CODE1,LAKE_NAME,Year,phosphorus_avg,phosphorus_count,secchi_avg,secchi_count,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage,pct_basement
82014000-01,Oneka Lake,2010,0.019846153846153847,13,,0,1187.6241258741259,1187.6241258741259,5.092622377622379,5.092622377622379,250029.02097902098,250029.02097902098,0.0,0.0,1.0,1.0
82001800-01,North Twin Lake,2007,0.032999999999999995,7,1.1974285714285717,7,0.0,0.0,0.0,0.0,329673.8181818182,329673.8181818182,0.0,0.0,,
82033400-01,Kismet Lake,2004,0.030857142857142868,14,2.5043571428571427,14,0.0,0.0,6.304968749999999,6.304968749999999,341351.875,341351.875,1740.4375,1740.4375,,
70005000-01,McMahon Lake,2007,0.08329411764705882,17,0.9666666666666666,9,1022.8,1022.8,10.306276595744679,10.306276595744679,365604.4680851064,365604.4680851064,0.0,0.0,,
82007600-01,Barker Lake,2014,0.06750000000000002,12,1.2558333333333334,12,1020.9876543209876,1020.9876543209876,22.43172839506172,22.43172839506172,304561.72839506174,304561.72839506174,0.0,0.0,1.0,1.0
10008800-01,Hydes Lake,2004,0.1305714285714286,14,1.0071428571428571,14,1121.1531531531532,1121.1531531531532,20.042072072072063,20.042072072072063,317398.1981981982,317398.1981981982,2794.0810810810813,2794.0810810810813,0.6287425149700598,
70001800-01,Cates Lake,2010,0.016999999999999998,13,2.230769230769231,13,1318.0825921219823,1318.0825921219823,0.8750635324015175,0.8750635324015175,296730.4955527319,296730.4955527319,0.0,0.0,,
82011301-01,Goose Lake,2006,0.09852380952380953,21,0.8877894736842107,19,1853.3859649122808,1853.3859649122808,2.635285087719297,2.635285087719297,519392.5438596491,519392.5438596491,4072.7105263157896,4072.7105263157896,,
27066100-01,South Oak Lake,2010,0.0506923076923077,13,0.9750000000000001,4,756.9945179584121,756.9945179584121,0.9512173913043259,0.9512173913043259,353716.37051039696,353716.37051039696,6898.4117202268435,6898.4117202268435,1.0,1.0
13005300-01,Big Comfort Lake,2007,0.02485714285714286,14,1.7,5,,,,,,,,,,
10005900-01,Waconia Lake,2009,0.04200000000000001,15,3.5266666666666664,15,857.4642262895175,857.4642262895175,4.462362728785357,4.462362728785357,250220.6322795341,250220.6322795341,2458.7703826955076,2458.7703826955076,0.8625954198473282,1.0
70002600-01,Lower Prior Lake,2011,0.02616666666666666,12,4.15,12,1211.4953959484346,1211.4953959484346,0.6075322283609579,0.6075322283609579,313386.4640883978,313386.4640883978,0.0,0.0,,
19045600-01,Cobblestone Lake,2013,0.045083333333333336,12,1.270833333333333,12,1999.0065678363671,1999.0065678363671,0.5430718708951039,0.5430718708951039,217177.57553011822,217177.57553011822,3125.5931694501783,3125.5931694501783,,
62005400-01,McCarrons Lake,2004,0.2356923076923077,39,2.092307692307692,13,1062.747897746384,1062.747897746384,0.7700454086781024,0.7700454086781024,304998.08274470235,304998.08274470235,0.0,0.0,0.9915458937198067,0.9672871154703522
62000200-01,Bald Eagle Lake,2004,0.06058490566037736,53,1.2120000000000004,25,1523.0585802894554,1523.0585802894554,0.7373053066850416,0.7373053066850416,307149.20744314266,307149.20744314266,0.0,0.0,0.9807692307692307,0.9147869674185464
82011602-01,Armstrong Lake,2008,0.05471428571428571,7,1.1428571428571428,7,0.0,0.0,1.2354143646408802,1.2354143646408802,387321.37430939224,387321.37430939224,384240.57320441987,384240.57320441987,,
70009500-01,O'Dowd Lake,2013,0.029249999999999998,12,1.3999999999999997,12,1201.905498281787,1201.905498281787,3.6392611683848846,3.6392611683848846,324760.1374570447,324760.1374570447,0.0,0.0,,
82004900-01,Big Carnelian Lake,2007,0.01942857142857143,7,4.332571428571429,7,0.0,0.0,0.0,0.0,332872.9196050776,332872.9196050776,0.0,0.0,,
10000200-02,Riley Lake,2013,0.09866666666666668,3,0.7,1,1316.504854368932,1316.504854368932,1.0084271844660184,1.0084271844660184,428117.0873786408,428117.0873786408,5821.271844660194,5821.271844660194,0.8625525946704067,1.0
19002900-01,Lee Lake,2009,0.022428571428571437,14,3.476923076923077,13,2712.6715953307394,2712.6715953307394,0.74909727626459,0.74909727626459,341022.6459143969,341022.6459143969,5432.579766536965,5432.579766536965,,
82008000-01,Halfbreed Lake,2010,0.01411111111111111,9,5.133333333333334,9,1000.3852813852814,1000.3852813852814,3.027813852813852,3.027813852813852,204276.83982683983,204276.83982683983,0.0,0.0,1.0,1.0
82012000-01,Benz Lake,2006,0.2149285714285714,14,0.9974545454545456,11,1528.8653846153845,1528.8653846153845,5.283846153846155,5.283846153846155,460928.3653846154,460928.3653846154,2868.769230769231,2868.769230769231,,
82007700-01,Goggins Lake,2007,0.12385714285714286,14,0.9580714285714284,14,0.0,0.0,0.0,0.0,391780.48780487804,391780.48780487804,0.0,0.0,,
82008700-01,Regional Park Lake,2012,0.09085714285714286,7,1.8457142857142859,7,1189.0904872389792,1189.0904872389792,5.168932714617164,5.168932714617164,292562.18097447796,292562.18097447796,0.0,0.0,1.0,1.0
82011301-01,Goose Lake,2011,0.09085714285714286,21,0.909,20,1897.9256198347107,1897.9256198347107,4.795619834710743,4.795619834710743,505646.2809917355,505646.2809917355,0.0,0.0,1.0,1.0
10005200-01,Reitz Lake,2013,0.09266666666666666,12,1.3666666666666665,12,1497.6773584905661,1497.6773584905661,7.3890754716981055,7.3890754716981055,265284.3396226415,265284.3396226415,4742.118867924528,4742.118867924528,0.6001602564102564,
10002900-01,Miller Lake,2013,0.19949999999999998,12,0.8,1,1275.1122448979593,1275.1122448979593,40.09520408163266,40.09520408163266,395400.0,395400.0,3312.3673469387754,3312.3673469387754,0.593103448275862,
10006900-01,Benton Lake,2005,0.23514285714285715,14,0.3071428571428572,14,1301.3317757009345,1301.3317757009345,2.8050934579439213,2.8050934579439213,178421.0280373832,178421.0280373832,1701.6179906542056,1701.6179906542056,0.7194915254237289,
02007900-01,Highland Lake,2005,0.26371428571428573,14,0.3571428571428572,14,2118.0622246696034,2118.0622246696034,0.36849118942731157,0.36849118942731157,440655.6167400881,440655.6167400881,0.0,0.0,1.0,0.9605734767025089
27011102-01,Pike Lake,2007,0.09605555555555556,18,0.9777777777777779,18,0.0,0.0,1.1093025078369911,1.1093025078369911,356028.526645768,356028.526645768,6028.003134796239,6028.003134796239,,
19002700-01,Crystal Lake,2008,0.03760869565217393,23,1.9239130434782612,23,2165.5844362096345,2165.5844362096345,0.42285865537321227,0.42285865537321227,307594.5473795659,307594.5473795659,3410.309158284807,3410.309158284807,,
10000200-02,Riley Lake,2008,0.035,2,1.25,2,833.8842676311031,833.8842676311031,1.5927848101265856,1.5927848101265856,607691.862567812,607691.862567812,7231.2368896925855,7231.2368896925855,0.7488789237668162,
82036800-01,Klawitter Pond,2006,0.1035,12,0.6,12,1636.6037735849056,1636.6037735849056,1.9776226415094342,1.9776226415094342,372348.679245283,372348.679245283,2747.4490566037734,2747.4490566037734,,
10009500-01,Swede Lake,2010,0.4566428571428572,14,0.4821428571428571,14,1469.5777777777778,1469.5777777777778,36.083777777777755,36.083777777777755,405614.44444444444,405614.44444444444,3567.1111111111113,3567.1111111111113,0.5555555555555556,
10000500-01,Courthouse Lake,2009,0.022538461538461542,13,3.9153846153846157,13,1533.6430260047282,1533.6430260047282,2.0386170212765946,2.0386170212765946,289994.91725768324,289994.91725768324,2600.9633569739954,2600.9633569739954,0.7548209366391184,
82011602-01,Armstrong Lake,2014,0.0656,5,0.7040000000000001,5,1161.7776427703523,1161.7776427703523,1.2602126366950108,1.2602126366950108,330182.6852976914,330182.6852976914,0.0,0.0,1.0,1.0
27008800-01,Minnetoga Lake,2011,0.04469230769230769,13,1.7461538461538462,13,1424.2745208568208,1424.2745208568208,0.7568771138669644,0.7568771138669644,315072.0969560316,315072.0969560316,5192.69503945885,5192.69503945885,1.0,
82010400-01,Jane Lake,2014,0.016666666666666666,3,4.2,2,1585.1554252199414,1585.1554252199414,2.3128445747800583,2.3128445747800583,336548.97360703815,336548.97360703815,0.0,0.0,1.0,1.0
82008900-01,Markgraf Lake,2010,0.2057142857142857,14,0.28357142857142853,14,1391.6484888304863,1391.6484888304863,0.9746846254927697,0.9746846254927697,336812.4178712221,336812.4178712221,0.0,0.0,1.0,1.0
82005204-01,Big Marine Lake,2004,0.019571428571428573,14,3.4073571428571436,14,0.0,0.0,13.098303964757712,13.098303964757712,249890.7488986784,249890.7488986784,778.6784140969163,778.6784140969163,,
82010100-01,DeMontreville Lake,2014,0.01725,16,2.8400000000000003,15,1253.3453237410072,1253.3453237410072,2.841007194244604,2.841007194244604,378774.8201438849,378774.8201438849,0.0,0.0,1.0,1.0
82003400-01,East Boot Lake,2014,0.01841666666666667,12,4.205000000000001,12,668.2307692307693,668.2307692307693,26.967692307692307,26.967692307692307,411815.3846153846,411815.3846153846,0.0,0.0,1.0,1.0
02065400-01,Cenaiko Lake,2006,0.022500000000000003,14,2.8571428571428568,14,660.170192399732,660.170192399732,0.2463357901789978,0.2463357901789978,221259.27060400115,221259.27060400115,2542.575763377046,2542.575763377046,,0.869302020275691
82009400-01,Colby Lake,2010,0.08411111111111111,9,0.99,9,1926.8380108321023,1926.8380108321023,0.625182176267841,0.625182176267841,299671.6149679961,299671.6149679961,0.0,0.0,1.0,1.0
82048800-01,West Lakeland Storage Site,2008,0.13310000000000002,10,1.523875,8,0.0,0.0,3.6609061488673103,3.6609061488673103,460121.359223301,460121.359223301,456386.08414239483,456386.08414239483,,
10000200-01,Riley Lake,2011,0.050272727272727274,11,2.7636363636363637,11,472.350531107739,472.350531107739,1.0303641881638854,1.0303641881638854,534450.8345978756,534450.8345978756,7728.113808801214,7728.113808801214,0.9294117647058824,
19002601-01,Marion Lake,2009,0.047866666666666675,15,1.8966666666666667,15,2306.0947407000185,2306.0947407000185,0.9050577240242039,0.9050577240242039,300091.8270111783,300091.8270111783,3527.040315191497,3527.040315191497,,
10000200-01,Riley Lake,2007,0.03166666666666667,15,1.8066666666666669,15,280.88167388167386,280.88167388167386,1.0365079365079375,1.0365079365079375,549127.7056277057,549127.7056277057,6748.040404040404,6748.040404040404,0.7027027027027027,
27005300-01,Cobblecrest Lake,2011,0.10866666666666665,6,0.46666666666666656,6,888.089611121548,888.089611121548,1.1613263197444896,1.1613263197444896,270450.7796355439,270450.7796355439,4224.503663347737,4224.503663347737,1.0,1.0
27062700-01,Northwood Lake,2014,0.12241666666666669,12,1.1333333333333333,12,1137.1799944274171,1137.1799944274171,0.5486597938144387,0.5486597938144387,224881.44329896907,224881.44329896907,4752.332683198662,4752.332683198662,0.9892752119010552,0.9823559937727037
82001800-01,North Twin Lake,2012,0.029857142857142856,7,,0,1081.248120300752,1081.248120300752,7.212631578947369,7.212631578947369,223918.7969924812,223918.7969924812,0.0,0.0,1.0,1.0
82012000-01,Benz Lake,2013,0.0665,12,1.22,1,1596.3960396039604,1596.3960396039604,10.78029702970297,10.78029702970297,360137.62376237626,360137.62376237626,0.0,0.0,1.0,1.0
82011200-01,Rose Lake,2010,0.26335714285714285,14,0.2758333333333333,12,1932.7575757575758,1932.7575757575758,3.8660606060606053,3.8660606060606053,432318.1818181818,432318.1818181818,0.0,0.0,1.0,1.0
82013200-01,Woodpile Lake,2006,0.07414285714285715,7,1.3497142857142859,7,1074.8641975308642,1074.8641975308642,3.262345679012344,3.262345679012344,301022.962962963,301022.962962963,1995.6888888888889,1995.6888888888889,,
82048800-01,West Lakeland Storage Site,2010,0.073,7,0.6742857142857143,7,2149.3774834437086,2149.3774834437086,3.785430463576157,3.785430463576157,415907.28476821195,415907.28476821195,0.0,0.0,1.0,1.0
82011602-01,Armstrong Lake,2013,0.05671428571428572,7,0.08,1,1166.6605728214504,1166.6605728214504,1.2642047531992608,1.2642047531992608,309587.690432663,309587.690432663,0.0,0.0,1.0,1.0
27064500-01,South Rice Lake,2006,0.15821428571428572,14,0.7928571428571428,14,0.0,0.0,0.0,0.0,213726.7103183563,213726.7103183563,2877.6283585459473,2877.6283585459473,,
82012300-01,Bass Lake,2004,0.030428571428571426,7,2.6125714285714285,7,0.0,0.0,3.7884795321637434,3.7884795321637434,318548.83040935674,318548.83040935674,2205.152046783626,2205.152046783626,,
10001000-01,Tamarack Lake,2007,0.02657142857142858,14,2.821428571428572,14,1609.5553278688524,1609.5553278688524,2.0590778688524547,2.0590778688524547,387640.98360655736,387640.98360655736,3763.6065573770493,3763.6065573770493,0.6017964071856288,
19002601-01,Marion Lake,2008,0.04033333333333334,15,2.0366666666666666,15,2307.952162756598,2307.952162756598,0.9054783724340337,0.9054783724340337,318892.3753665689,318892.3753665689,3481.635997067449,3481.635997067449,,
70005000-01,McMahon Lake,2011,0.06760000000000002,10,1.2800000000000002,10,1116.2188679245282,1116.2188679245282,4.663018867924528,4.663018867924528,327488.30188679247,327488.30188679247,0.0,0.0,,
27008800-01,Minnetoga Lake,2010,0.030583333333333334,12,2.4250000000000003,12,1414.9375684556408,1414.9375684556408,0.7935706462212448,0.7935706462212448,331966.48411829135,331966.48411829135,4960.02300109529,4960.02300109529,1.0,
27017100-01,Sylvan Lake,2014,0.15660000000000002,10,0.5177777777777778,9,1488.154761904762,1488.154761904762,23.982738095238098,23.982738095238098,279607.14285714284,279607.14285714284,4746.607142857143,4746.607142857143,0.7086092715231788,0.7152317880794702
70009100-02,Cedar Lake,2012,0.23260000000000003,25,0.7982608695652174,23,1059.1161473087818,1059.1161473087818,8.93917847025496,8.93917847025496,281289.5184135977,281289.5184135977,0.0,0.0,,
10001000-01,Tamarack Lake,2005,0.03854545454545455,11,2.251818181818182,11,1965.5086705202311,1965.5086705202311,2.9003468208092467,2.9003468208092467,378354.62427745666,378354.62427745666,3018.323699421965,3018.323699421965,0.7843137254901961,
62007200-01,Karth Lake,2008,0.04346153846153847,13,1.3076923076923077,13,1627.3317786069651,1627.3317786069651,0.0,0.0,492979.0422885572,492979.0422885572,7593.369402985075,7593.369402985075,0.9986197377501725,0.8641347953998395
27062700-01,Northwood Lake,2009,0.21436363636363637,11,1.0499999999999998,10,1155.4376233714963,1155.4376233714963,0.5839992104224192,0.5839992104224192,299711.17252270033,299711.17252270033,5069.3164232135805,5069.3164232135805,1.0,1.0
82013300-01,Sunnybrook Lake,2008,0.02385714285714286,14,2.3642857142857143,14,0.0,0.0,5.274834205933691,5.274834205933691,308263.52530541015,308263.52530541015,297884.6422338569,297884.6422338569,,
82015900-01,Forest Lake,2014,0.02635999999999999,75,1.6,75,918.209026128266,918.209026128266,0.7537719714964355,0.7537719714964355,197962.4703087886,197962.4703087886,0.0,0.0,1.0,1.0
62004901-01,Langton Lake,2007,0.05542307692307692,26,1.126,25,791.811475409836,791.811475409836,0.0,0.0,1007050.8196721311,1007050.8196721311,27970.303278688523,27970.303278688523,1.0,1.0
10000500-01,Courthouse Lake,2013,0.027923076923076925,13,3.1666666666666665,3,1344.25,1344.25,2.9331179775280867,2.9331179775280867,301716.71348314604,301716.71348314604,2248.580056179775,2248.580056179775,0.7713690062543433,
82036800-01,Klawitter Pond,2010,0.1549090909090909,11,0.36363636363636354,11,1675.2862595419847,1675.2862595419847,3.9390839694656488,3.9390839694656488,390570.9923664122,390570.9923664122,0.0,0.0,1.0,1.0
82000200-01,O'Connors Lake,2010,0.11555555555555556,9,0.8777777777777778,9,1043.5742574257426,1043.5742574257426,8.67029702970297,8.67029702970297,386309.900990099,386309.900990099,0.0,0.0,1.0,1.0
82001800-01,North Twin Lake,2006,0.03628571428571429,7,1.2498,5,999.1163636363636,999.1163636363636,3.5112,3.5112,327296.7272727273,327296.7272727273,1835.6945454545455,1835.6945454545455,,
10006900-01,Benton Lake,2010,0.1399285714285714,14,0.3178571428571429,14,1329.9813874788495,1329.9813874788495,3.049357021996614,3.049357021996614,189865.3130287648,189865.3130287648,2401.336717428088,2401.336717428088,0.722495894909688,
27010400-01,Medicine Lake,2014,0.05104761904761905,21,1.9095238095238096,21,876.9468438538206,876.9468438538206,0.6162707641196035,0.6162707641196035,268328.4053156146,268328.4053156146,5728.60049833887,5728.60049833887,0.9426666666666667,0.8053333333333333
19002400-01,Wood Lake,2005,0.05678571428571428,14,1.3967857142857143,14,5245.992169146437,5245.992169146437,0.4294792482380567,0.4294792482380567,349853.4064212999,349853.4064212999,4443.31793265466,4443.31793265466,,
82010900-01,Eagle Point Lake,2009,0.1385,2,0.631,2,1822.4807692307693,1822.4807692307693,7.717500000000005,7.717500000000005,876269.2307692308,876269.2307692308,870859.6153846154,870859.6153846154,,
82013700-01,Fish Lake,2014,0.11508333333333333,12,0.7941666666666666,12,1825.5735294117646,1825.5735294117646,3.6967830882352857,3.6967830882352857,300608.27205882355,300608.27205882355,1686.5275735294117,1686.5275735294117,0.9935064935064936,0.9983922829581994
19002601-01,Marion Lake,2011,0.031785714285714285,14,1.8821428571428573,14,2365.6717038156403,2365.6717038156403,0.9344635436343182,0.9344635436343182,279713.01473366073,279713.01473366073,3714.9159425765015,3714.9159425765015,,
19002601-01,Marion Lake,2007,0.05160000000000001,15,1.84,15,2261.4723443223443,2261.4723443223443,0.9084194139194276,0.9084194139194276,318649.2490842491,318649.2490842491,3206.399633699634,3206.399633699634,,
10001400-01,Hazeltine Lake,2006,0.19192857142857145,14,0.40769230769230763,13,3084.243512974052,3084.243512974052,2.064970059880237,2.064970059880237,475153.5595475715,475153.5595475715,6084.552894211577,6084.552894211577,0.6802074330164217,
19019800-01,Scout Lake,2013,0.07514285714285715,14,0.9392857142857143,14,2770.7974089372888,2770.7974089372888,0.7059463011641184,0.7059463011641184,308716.0908749531,308716.0908749531,3866.865565152084,3866.865565152084,,
